
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=2,3,4,5,6
L2_REG_LAMBDA=0.0
LOG_DEVICE_PLACEMENT=False
NEGATIVE_DATA_FILE=./data/rt-polaritydata/rt-polarity.neg
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
POSITIVE_DATA_FILE=./data/rt-polaritydata/rt-polarity.pos

Loading data...
636 max_document
(10002, 636)
Train/Dev split: 9002/1000
Number of Class: 3
Writing to /home/g/grad/xinhao/IE_Project/runs/1494194564

2017-05-07T18:21:49.260381: step 335, loss 0.842699, acc 0.609375
2017-05-07T18:21:52.514637: step 336, loss 0.825292, acc 0.625
2017-05-07T18:21:55.739569: step 337, loss 0.779148, acc 0.609375
2017-05-07T18:21:58.975915: step 338, loss 0.779307, acc 0.59375
2017-05-07T18:22:02.219402: step 339, loss 0.886025, acc 0.640625
2017-05-07T18:22:05.495219: step 340, loss 0.639077, acc 0.796875
2017-05-07T18:22:08.743279: step 341, loss 0.725565, acc 0.703125
2017-05-07T18:22:12.007830: step 342, loss 0.714127, acc 0.703125
2017-05-07T18:22:15.233485: step 343, loss 0.72838, acc 0.75
2017-05-07T18:22:18.466230: step 344, loss 0.741467, acc 0.640625
2017-05-07T18:22:21.727923: step 345, loss 0.69388, acc 0.65625
2017-05-07T18:22:24.978330: step 346, loss 0.702079, acc 0.734375
2017-05-07T18:22:28.204996: step 347, loss 0.737416, acc 0.734375
2017-05-07T18:22:31.439787: step 348, loss 0.687945, acc 0.65625
2017-05-07T18:22:34.709281: step 349, loss 0.694493, acc 0.65625
2017-05-07T18:22:37.939186: step 350, loss 0.820458, acc 0.671875
2017-05-07T18:22:41.163850: step 351, loss 0.725935, acc 0.65625
2017-05-07T18:22:44.390444: step 352, loss 0.839461, acc 0.640625
2017-05-07T18:22:47.629649: step 353, loss 0.690574, acc 0.734375
2017-05-07T18:22:50.848341: step 354, loss 0.789352, acc 0.640625
2017-05-07T18:22:54.109835: step 355, loss 0.620333, acc 0.65625
2017-05-07T18:22:57.326412: step 356, loss 0.744726, acc 0.671875
2017-05-07T18:23:00.563026: step 357, loss 0.740235, acc 0.671875
2017-05-07T18:23:03.799174: step 358, loss 0.703137, acc 0.703125
2017-05-07T18:23:07.040153: step 359, loss 0.756868, acc 0.71875
2017-05-07T18:23:10.287591: step 360, loss 0.775123, acc 0.640625
2017-05-07T18:23:13.543337: step 361, loss 0.717044, acc 0.703125
2017-05-07T18:23:16.825847: step 362, loss 0.690506, acc 0.859375
2017-05-07T18:23:20.054329: step 363, loss 0.76981, acc 0.734375
2017-05-07T18:23:23.319950: step 364, loss 0.618094, acc 0.765625
2017-05-07T18:23:26.584146: step 365, loss 0.779338, acc 0.6875
2017-05-07T18:23:29.824866: step 366, loss 0.930629, acc 0.578125
2017-05-07T18:23:33.039274: step 367, loss 0.723708, acc 0.734375
2017-05-07T18:23:36.297518: step 368, loss 0.823127, acc 0.671875
2017-05-07T18:23:39.556360: step 369, loss 0.691266, acc 0.765625
2017-05-07T18:23:42.866146: step 370, loss 0.834992, acc 0.625
2017-05-07T18:23:46.119335: step 371, loss 0.7107, acc 0.703125
2017-05-07T18:23:49.353267: step 372, loss 0.560782, acc 0.75
2017-05-07T18:23:52.607603: step 373, loss 0.794062, acc 0.671875
2017-05-07T18:23:55.886387: step 374, loss 0.884896, acc 0.59375
2017-05-07T18:23:59.129304: step 375, loss 0.828414, acc 0.6875
2017-05-07T18:24:02.378341: step 376, loss 0.679375, acc 0.671875
2017-05-07T18:24:05.625925: step 377, loss 1.05631, acc 0.609375
2017-05-07T18:24:08.861143: step 378, loss 0.558492, acc 0.734375
2017-05-07T18:24:12.097309: step 379, loss 0.682717, acc 0.796875
2017-05-07T18:24:15.335828: step 380, loss 0.714897, acc 0.8125
2017-05-07T18:24:18.601107: step 381, loss 0.577205, acc 0.8125
2017-05-07T18:24:21.831770: step 382, loss 0.701749, acc 0.71875
2017-05-07T18:24:25.102449: step 383, loss 1.02614, acc 0.59375
2017-05-07T18:24:28.358896: step 384, loss 0.604354, acc 0.78125
2017-05-07T18:24:31.620554: step 385, loss 0.764761, acc 0.71875
2017-05-07T18:24:34.900761: step 386, loss 0.730008, acc 0.734375
2017-05-07T18:24:38.171290: step 387, loss 0.600745, acc 0.796875
2017-05-07T18:24:41.410021: step 388, loss 0.741485, acc 0.6875
2017-05-07T18:24:44.652453: step 389, loss 0.763293, acc 0.671875
2017-05-07T18:24:47.907813: step 390, loss 0.596247, acc 0.828125
2017-05-07T18:24:51.179806: step 391, loss 0.771128, acc 0.640625
2017-05-07T18:24:54.394582: step 392, loss 0.73962, acc 0.734375
2017-05-07T18:24:57.674750: step 393, loss 0.762944, acc 0.65625
2017-05-07T18:25:00.928821: step 394, loss 0.768918, acc 0.65625
2017-05-07T18:25:04.145800: step 395, loss 0.641498, acc 0.796875
2017-05-07T18:25:07.390313: step 396, loss 0.594588, acc 0.8125
2017-05-07T18:25:10.647231: step 397, loss 0.578939, acc 0.765625
2017-05-07T18:25:13.902333: step 398, loss 0.754921, acc 0.640625
2017-05-07T18:25:17.192916: step 399, loss 0.704647, acc 0.71875
2017-05-07T18:25:20.429689: step 400, loss 0.784899, acc 0.65625

Evaluation:
2017-05-07T18:25:39.023200: step 400, loss 0.676174, acc 0.717

2017-05-07T18:25:42.286477: step 401, loss 0.753957, acc 0.6875
2017-05-07T18:25:45.553966: step 402, loss 0.695398, acc 0.734375
2017-05-07T18:25:48.761166: step 403, loss 0.641173, acc 0.765625
2017-05-07T18:25:52.011280: step 404, loss 0.725188, acc 0.734375
2017-05-07T18:25:55.256192: step 405, loss 0.595533, acc 0.828125
2017-05-07T18:25:58.486356: step 406, loss 0.731116, acc 0.6875
2017-05-07T18:26:01.711827: step 407, loss 0.745796, acc 0.671875
2017-05-07T18:26:04.959518: step 408, loss 0.717808, acc 0.75
2017-05-07T18:26:08.233614: step 409, loss 0.559958, acc 0.8125
2017-05-07T18:26:11.512044: step 410, loss 0.779862, acc 0.671875
2017-05-07T18:26:14.786486: step 411, loss 0.659949, acc 0.765625
2017-05-07T18:26:18.027877: step 412, loss 0.560267, acc 0.796875
2017-05-07T18:26:21.249692: step 413, loss 0.650901, acc 0.75
2017-05-07T18:26:24.507217: step 414, loss 0.695716, acc 0.71875
2017-05-07T18:26:27.776480: step 415, loss 0.674864, acc 0.671875
2017-05-07T18:26:31.047879: step 416, loss 0.75584, acc 0.65625
2017-05-07T18:26:34.348755: step 417, loss 0.6849, acc 0.703125
2017-05-07T18:26:37.638835: step 418, loss 0.709223, acc 0.78125
2017-05-07T18:26:40.881566: step 419, loss 0.726211, acc 0.703125
2017-05-07T18:26:44.155302: step 420, loss 0.548946, acc 0.796875
2017-05-07T18:26:47.380940: step 421, loss 0.663478, acc 0.703125
2017-05-07T18:26:50.650607: step 422, loss 0.935916, acc 0.640625
2017-05-07T18:26:52.785160: step 423, loss 0.785324, acc 0.738095
2017-05-07T18:26:56.001510: step 424, loss 0.734897, acc 0.671875
2017-05-07T18:26:59.262331: step 425, loss 0.676599, acc 0.75
2017-05-07T18:27:02.502057: step 426, loss 0.631903, acc 0.78125
2017-05-07T18:27:05.757267: step 427, loss 0.619406, acc 0.78125
2017-05-07T18:27:09.014772: step 428, loss 0.576395, acc 0.703125
2017-05-07T18:27:12.282685: step 429, loss 0.633211, acc 0.75
2017-05-07T18:27:15.524949: step 430, loss 0.777631, acc 0.625
2017-05-07T18:27:18.781740: step 431, loss 0.669601, acc 0.671875
2017-05-07T18:27:22.050681: step 432, loss 0.778083, acc 0.625
2017-05-07T18:27:25.295908: step 433, loss 0.695166, acc 0.765625
2017-05-07T18:27:28.529384: step 434, loss 0.761441, acc 0.65625
2017-05-07T18:27:31.776322: step 435, loss 0.616288, acc 0.75
2017-05-07T18:27:35.033111: step 436, loss 0.686817, acc 0.6875
2017-05-07T18:27:38.277586: step 437, loss 1.06067, acc 0.484375
2017-05-07T18:27:41.507904: step 438, loss 0.59493, acc 0.84375
2017-05-07T18:27:44.734947: step 439, loss 0.572877, acc 0.78125
2017-05-07T18:27:47.994422: step 440, loss 0.921979, acc 0.6875
2017-05-07T18:27:51.240096: step 441, loss 0.650483, acc 0.796875
2017-05-07T18:27:54.449234: step 442, loss 0.772117, acc 0.6875
2017-05-07T18:27:57.688210: step 443, loss 0.609514, acc 0.875
2017-05-07T18:28:00.932361: step 444, loss 0.711856, acc 0.65625
2017-05-07T18:28:04.116676: step 445, loss 0.600671, acc 0.75
2017-05-07T18:28:07.372332: step 446, loss 0.716832, acc 0.640625
2017-05-07T18:28:10.599449: step 447, loss 0.698254, acc 0.671875
2017-05-07T18:28:13.874977: step 448, loss 0.612968, acc 0.796875
2017-05-07T18:28:17.147149: step 449, loss 0.75043, acc 0.71875
2017-05-07T18:28:20.382175: step 450, loss 0.66912, acc 0.65625
2017-05-07T18:28:23.643822: step 451, loss 0.477049, acc 0.765625
2017-05-07T18:28:26.922370: step 452, loss 0.766438, acc 0.703125
2017-05-07T18:28:30.183099: step 453, loss 0.761413, acc 0.796875
2017-05-07T18:28:33.401671: step 454, loss 0.894805, acc 0.703125
2017-05-07T18:28:36.659450: step 455, loss 0.72143, acc 0.734375
2017-05-07T18:28:39.893305: step 456, loss 0.657388, acc 0.6875
2017-05-07T18:28:43.192564: step 457, loss 0.862504, acc 0.671875
2017-05-07T18:28:46.431786: step 458, loss 0.854004, acc 0.640625
2017-05-07T18:28:49.667609: step 459, loss 0.634069, acc 0.671875
2017-05-07T18:28:52.920297: step 460, loss 0.657975, acc 0.75
2017-05-07T18:28:56.170305: step 461, loss 0.630583, acc 0.765625
2017-05-07T18:28:59.418108: step 462, loss 0.667438, acc 0.71875
2017-05-07T18:29:02.690499: step 463, loss 0.671032, acc 0.71875
2017-05-07T18:29:05.944889: step 464, loss 0.621279, acc 0.703125
2017-05-07T18:29:09.189432: step 465, loss 0.782788, acc 0.65625
2017-05-07T18:29:12.447967: step 466, loss 0.601965, acc 0.75
2017-05-07T18:29:15.685254: step 467, loss 0.52342, acc 0.828125
2017-05-07T18:29:18.938532: step 468, loss 0.814768, acc 0.671875
2017-05-07T18:29:22.245650: step 469, loss 0.656338, acc 0.78125
2017-05-07T18:29:25.548272: step 470, loss 0.57823, acc 0.75
2017-05-07T18:29:28.785365: step 471, loss 0.652236, acc 0.703125
2017-05-07T18:29:32.014419: step 472, loss 0.645854, acc 0.703125
2017-05-07T18:29:35.301467: step 473, loss 0.596065, acc 0.765625
2017-05-07T18:29:38.546553: step 474, loss 0.638058, acc 0.6875
2017-05-07T18:29:41.802801: step 475, loss 0.632156, acc 0.703125
2017-05-07T18:29:45.104530: step 476, loss 0.903344, acc 0.59375
2017-05-07T18:29:48.341403: step 477, loss 0.9151, acc 0.65625
2017-05-07T18:29:51.601978: step 478, loss 0.559452, acc 0.71875
2017-05-07T18:29:54.850256: step 479, loss 0.743384, acc 0.65625
2017-05-07T18:29:58.127436: step 480, loss 0.77723, acc 0.640625
2017-05-07T18:30:01.358160: step 481, loss 0.899364, acc 0.625
2017-05-07T18:30:04.661466: step 482, loss 0.994261, acc 0.515625
2017-05-07T18:30:07.910846: step 483, loss 0.570215, acc 0.765625
2017-05-07T18:30:11.189407: step 484, loss 1.00203, acc 0.484375
2017-05-07T18:30:14.445464: step 485, loss 0.725427, acc 0.71875
2017-05-07T18:30:17.686443: step 486, loss 0.529862, acc 0.78125
2017-05-07T18:30:20.941371: step 487, loss 0.898447, acc 0.609375
2017-05-07T18:30:24.209959: step 488, loss 0.704201, acc 0.703125
2017-05-07T18:30:27.471907: step 489, loss 0.815033, acc 0.703125
2017-05-07T18:30:30.705216: step 490, loss 0.573374, acc 0.734375
2017-05-07T18:30:33.949071: step 491, loss 0.724632, acc 0.734375
2017-05-07T18:30:37.158759: step 492, loss 0.709403, acc 0.765625
2017-05-07T18:30:40.454154: step 493, loss 0.775659, acc 0.703125
2017-05-07T18:30:43.679772: step 494, loss 0.692984, acc 0.6875
2017-05-07T18:30:46.920129: step 495, loss 0.655075, acc 0.71875
2017-05-07T18:30:50.170466: step 496, loss 0.910409, acc 0.59375
2017-05-07T18:30:53.440782: step 497, loss 0.62305, acc 0.734375
2017-05-07T18:30:56.756047: step 498, loss 0.645915, acc 0.75
2017-05-07T18:31:00.008747: step 499, loss 0.573205, acc 0.796875
2017-05-07T18:31:03.232704: step 500, loss 1.05941, acc 0.5625

Evaluation:
2017-05-07T18:31:21.866332: step 500, loss 0.663345, acc 0.743

2017-05-07T18:31:25.114270: step 501, loss 0.578776, acc 0.796875
2017-05-07T18:31:28.358862: step 502, loss 0.579812, acc 0.796875
2017-05-07T18:31:31.631442: step 503, loss 0.800247, acc 0.6875
2017-05-07T18:31:34.888427: step 504, loss 0.840864, acc 0.609375
2017-05-07T18:31:38.123640: step 505, loss 0.74641, acc 0.65625
2017-05-07T18:31:41.319129: step 506, loss 0.623868, acc 0.765625
2017-05-07T18:31:44.554149: step 507, loss 0.751964, acc 0.65625
2017-05-07T18:31:47.838890: step 508, loss 0.703078, acc 0.734375
2017-05-07T18:31:51.073772: step 509, loss 0.685323, acc 0.78125
2017-05-07T18:31:54.339840: step 510, loss 0.855147, acc 0.609375
2017-05-07T18:31:57.612767: step 511, loss 0.672387, acc 0.71875
2017-05-07T18:32:00.826390: step 512, loss 0.549073, acc 0.828125
2017-05-07T18:32:04.122660: step 513, loss 0.618801, acc 0.71875
2017-05-07T18:32:07.343551: step 514, loss 0.77684, acc 0.65625
2017-05-07T18:32:10.565174: step 515, loss 0.803943, acc 0.59375
2017-05-07T18:32:13.836060: step 516, loss 0.629979, acc 0.8125
2017-05-07T18:32:17.130407: step 517, loss 0.509966, acc 0.8125
2017-05-07T18:32:20.380419: step 518, loss 0.504945, acc 0.84375
2017-05-07T18:32:23.607707: step 519, loss 0.667099, acc 0.765625
2017-05-07T18:32:26.907543: step 520, loss 0.889019, acc 0.671875
2017-05-07T18:32:30.142499: step 521, loss 0.548853, acc 0.796875
2017-05-07T18:32:33.358337: step 522, loss 0.687683, acc 0.71875
2017-05-07T18:32:36.589897: step 523, loss 0.758031, acc 0.671875
2017-05-07T18:32:39.866465: step 524, loss 0.749339, acc 0.6875
2017-05-07T18:32:43.112715: step 525, loss 0.634211, acc 0.703125
2017-05-07T18:32:46.377168: step 526, loss 0.493838, acc 0.765625
2017-05-07T18:32:49.647676: step 527, loss 0.673846, acc 0.6875
2017-05-07T18:32:52.871795: step 528, loss 0.633465, acc 0.734375
2017-05-07T18:32:56.167007: step 529, loss 0.716496, acc 0.671875
2017-05-07T18:32:59.391631: step 530, loss 0.615308, acc 0.75
2017-05-07T18:33:02.666644: step 531, loss 0.684398, acc 0.703125
2017-05-07T18:33:05.886923: step 532, loss 0.595728, acc 0.71875
2017-05-07T18:33:09.144451: step 533, loss 0.625513, acc 0.71875
2017-05-07T18:33:12.410330: step 534, loss 0.610006, acc 0.765625
2017-05-07T18:33:15.716345: step 535, loss 0.50932, acc 0.890625
2017-05-07T18:33:18.954101: step 536, loss 0.597581, acc 0.765625
2017-05-07T18:33:22.209546: step 537, loss 0.770291, acc 0.71875
2017-05-07T18:33:25.467021: step 538, loss 0.625016, acc 0.71875
2017-05-07T18:33:28.739333: step 539, loss 0.58811, acc 0.796875
2017-05-07T18:33:31.979316: step 540, loss 0.631807, acc 0.78125
2017-05-07T18:33:35.202477: step 541, loss 0.751854, acc 0.578125
2017-05-07T18:33:38.463074: step 542, loss 0.491225, acc 0.8125
2017-05-07T18:33:41.714933: step 543, loss 0.568763, acc 0.8125
2017-05-07T18:33:44.957247: step 544, loss 0.436037, acc 0.859375
2017-05-07T18:33:48.184106: step 545, loss 0.690637, acc 0.71875
2017-05-07T18:33:51.397386: step 546, loss 0.53185, acc 0.78125
2017-05-07T18:33:54.668118: step 547, loss 0.687112, acc 0.703125
2017-05-07T18:33:57.940225: step 548, loss 0.591442, acc 0.765625
2017-05-07T18:34:01.163450: step 549, loss 0.665315, acc 0.671875
2017-05-07T18:34:04.456426: step 550, loss 0.571882, acc 0.734375
2017-05-07T18:34:07.677867: step 551, loss 0.5664, acc 0.796875
2017-05-07T18:34:10.906444: step 552, loss 0.560653, acc 0.734375
2017-05-07T18:34:14.187063: step 553, loss 0.724874, acc 0.6875
2017-05-07T18:34:17.451486: step 554, loss 0.591739, acc 0.78125
2017-05-07T18:34:20.713520: step 555, loss 0.518336, acc 0.78125
2017-05-07T18:34:23.969086: step 556, loss 0.807748, acc 0.65625
2017-05-07T18:34:27.189112: step 557, loss 0.494151, acc 0.796875
2017-05-07T18:34:30.465434: step 558, loss 0.686182, acc 0.71875
2017-05-07T18:34:33.727134: step 559, loss 0.602647, acc 0.734375
2017-05-07T18:34:36.996008: step 560, loss 0.598657, acc 0.75
2017-05-07T18:34:40.242474: step 561, loss 0.661996, acc 0.703125
2017-05-07T18:34:43.494626: step 562, loss 0.615524, acc 0.765625
2017-05-07T18:34:46.747959: step 563, loss 0.583438, acc 0.765625
2017-05-07T18:34:48.869532: step 564, loss 0.693406, acc 0.642857
2017-05-07T18:34:52.148708: step 565, loss 0.749601, acc 0.609375
2017-05-07T18:34:55.400298: step 566, loss 0.651739, acc 0.8125
2017-05-07T18:34:58.682574: step 567, loss 0.62723, acc 0.75
2017-05-07T18:35:01.902185: step 568, loss 0.626153, acc 0.78125
2017-05-07T18:35:05.163387: step 569, loss 0.48588, acc 0.890625
2017-05-07T18:35:08.414839: step 570, loss 0.489017, acc 0.796875
2017-05-07T18:35:11.663637: step 571, loss 0.480764, acc 0.84375
2017-05-07T18:35:14.926067: step 572, loss 0.539404, acc 0.78125
2017-05-07T18:35:18.177716: step 573, loss 0.654828, acc 0.75
2017-05-07T18:35:21.437373: step 574, loss 0.490629, acc 0.796875
2017-05-07T18:35:24.679171: step 575, loss 0.639371, acc 0.734375
2017-05-07T18:35:27.939614: step 576, loss 0.547712, acc 0.78125
2017-05-07T18:35:31.198034: step 577, loss 0.563315, acc 0.796875
2017-05-07T18:35:34.433504: step 578, loss 0.665419, acc 0.703125
2017-05-07T18:35:37.767989: step 579, loss 0.477454, acc 0.84375
2017-05-07T18:35:41.050425: step 580, loss 0.511972, acc 0.84375
2017-05-07T18:35:44.335950: step 581, loss 0.545943, acc 0.796875
2017-05-07T18:35:47.578105: step 582, loss 0.542867, acc 0.8125
2017-05-07T18:35:50.847236: step 583, loss 0.486256, acc 0.8125
2017-05-07T18:35:54.070110: step 584, loss 0.61528, acc 0.765625
2017-05-07T18:35:57.302424: step 585, loss 0.728092, acc 0.703125
2017-05-07T18:36:00.535301: step 586, loss 0.497613, acc 0.8125
2017-05-07T18:36:03.775700: step 587, loss 0.632151, acc 0.75
2017-05-07T18:36:07.043668: step 588, loss 0.527594, acc 0.734375
2017-05-07T18:36:10.301573: step 589, loss 0.72295, acc 0.65625
2017-05-07T18:36:13.559647: step 590, loss 0.563787, acc 0.75
2017-05-07T18:36:16.787483: step 591, loss 0.519137, acc 0.859375
2017-05-07T18:36:20.048089: step 592, loss 0.547541, acc 0.765625
2017-05-07T18:36:23.262509: step 593, loss 0.67122, acc 0.734375
2017-05-07T18:36:26.485414: step 594, loss 0.671335, acc 0.6875
2017-05-07T18:36:29.734934: step 595, loss 0.480574, acc 0.84375
2017-05-07T18:36:32.968729: step 596, loss 0.565264, acc 0.78125
2017-05-07T18:36:36.192580: step 597, loss 0.497006, acc 0.765625
2017-05-07T18:36:39.458398: step 598, loss 0.507641, acc 0.8125
2017-05-07T18:36:42.706246: step 599, loss 0.578749, acc 0.828125
2017-05-07T18:36:45.920173: step 600, loss 0.368212, acc 0.890625

Evaluation:
2017-05-07T18:37:04.502216: step 600, loss 0.623448, acc 0.757

2017-05-07T18:37:07.734729: step 601, loss 0.672042, acc 0.734375
2017-05-07T18:37:10.951471: step 602, loss 0.526794, acc 0.796875
2017-05-07T18:37:14.204656: step 603, loss 0.490326, acc 0.859375
2017-05-07T18:37:17.417553: step 604, loss 0.546777, acc 0.796875
2017-05-07T18:37:20.644536: step 605, loss 0.76846, acc 0.671875
2017-05-07T18:37:23.906960: step 606, loss 0.664779, acc 0.6875
2017-05-07T18:37:27.155980: step 607, loss 0.774687, acc 0.671875
2017-05-07T18:37:30.367810: step 608, loss 0.615756, acc 0.828125
2017-05-07T18:37:33.603823: step 609, loss 0.529868, acc 0.734375
2017-05-07T18:37:36.846393: step 610, loss 0.691573, acc 0.703125
2017-05-07T18:37:40.067904: step 611, loss 0.68733, acc 0.65625
2017-05-07T18:37:43.279053: step 612, loss 0.619287, acc 0.765625
2017-05-07T18:37:46.500967: step 613, loss 0.73698, acc 0.71875
2017-05-07T18:37:49.713891: step 614, loss 0.505, acc 0.796875
2017-05-07T18:37:52.920484: step 615, loss 0.676694, acc 0.734375
2017-05-07T18:37:56.099881: step 616, loss 0.649338, acc 0.8125
2017-05-07T18:37:59.312473: step 617, loss 0.71498, acc 0.6875
2017-05-07T18:38:02.533129: step 618, loss 0.560795, acc 0.78125
2017-05-07T18:38:05.759570: step 619, loss 0.817977, acc 0.515625
2017-05-07T18:38:09.019029: step 620, loss 0.585368, acc 0.765625
2017-05-07T18:38:12.235533: step 621, loss 0.829348, acc 0.609375
2017-05-07T18:38:15.461925: step 622, loss 0.662833, acc 0.6875
2017-05-07T18:38:18.727563: step 623, loss 0.545845, acc 0.796875
2017-05-07T18:38:21.945120: step 624, loss 0.731426, acc 0.6875
2017-05-07T18:38:25.230315: step 625, loss 0.58384, acc 0.84375
2017-05-07T18:38:28.474369: step 626, loss 0.679202, acc 0.6875
2017-05-07T18:38:31.676394: step 627, loss 0.612623, acc 0.71875
2017-05-07T18:38:34.892968: step 628, loss 0.498613, acc 0.765625
2017-05-07T18:38:38.105414: step 629, loss 0.591943, acc 0.796875
2017-05-07T18:38:41.318605: step 630, loss 0.653927, acc 0.734375
2017-05-07T18:38:44.565311: step 631, loss 0.72489, acc 0.703125
2017-05-07T18:38:47.773430: step 632, loss 0.571748, acc 0.8125
2017-05-07T18:38:51.033390: step 633, loss 0.542903, acc 0.796875
2017-05-07T18:38:54.263251: step 634, loss 0.778246, acc 0.609375
2017-05-07T18:38:57.549228: step 635, loss 0.484317, acc 0.8125
2017-05-07T18:39:00.799619: step 636, loss 0.483591, acc 0.8125
2017-05-07T18:39:04.056226: step 637, loss 0.42852, acc 0.875
2017-05-07T18:39:07.262425: step 638, loss 0.626123, acc 0.71875
2017-05-07T18:39:10.464748: step 639, loss 0.49241, acc 0.796875
2017-05-07T18:39:13.677268: step 640, loss 0.533086, acc 0.8125
2017-05-07T18:39:16.883859: step 641, loss 0.625623, acc 0.765625
2017-05-07T18:39:20.109432: step 642, loss 0.475941, acc 0.765625
2017-05-07T18:39:23.336630: step 643, loss 0.749703, acc 0.671875
2017-05-07T18:39:26.547681: step 644, loss 0.793311, acc 0.609375
2017-05-07T18:39:29.747366: step 645, loss 0.624048, acc 0.796875
2017-05-07T18:39:32.924638: step 646, loss 0.719432, acc 0.703125
2017-05-07T18:39:36.187638: step 647, loss 0.503174, acc 0.828125
2017-05-07T18:39:39.409701: step 648, loss 0.567621, acc 0.765625
2017-05-07T18:39:42.647130: step 649, loss 0.672259, acc 0.734375
2017-05-07T18:39:45.866670: step 650, loss 0.612372, acc 0.734375
2017-05-07T18:39:49.058500: step 651, loss 0.695893, acc 0.75
2017-05-07T18:39:52.326931: step 652, loss 0.832467, acc 0.6875
2017-05-07T18:39:55.590433: step 653, loss 0.455151, acc 0.828125
2017-05-07T18:39:58.832831: step 654, loss 0.517601, acc 0.765625
2017-05-07T18:40:02.066580: step 655, loss 0.872325, acc 0.640625
2017-05-07T18:40:05.316932: step 656, loss 0.657054, acc 0.6875
2017-05-07T18:40:08.553600: step 657, loss 0.547582, acc 0.796875
2017-05-07T18:40:11.755295: step 658, loss 0.838765, acc 0.59375
2017-05-07T18:40:14.961106: step 659, loss 0.442413, acc 0.875
2017-05-07T18:40:18.167429: step 660, loss 0.829364, acc 0.625
2017-05-07T18:40:21.369909: step 661, loss 0.792626, acc 0.625
2017-05-07T18:40:24.602284: step 662, loss 0.553351, acc 0.734375
2017-05-07T18:40:27.877970: step 663, loss 0.687925, acc 0.6875
2017-05-07T18:40:31.089223: step 664, loss 0.616932, acc 0.75
2017-05-07T18:40:34.325775: step 665, loss 0.483859, acc 0.796875
2017-05-07T18:40:37.545547: step 666, loss 0.405685, acc 0.8125
2017-05-07T18:40:40.808625: step 667, loss 0.627647, acc 0.65625
2017-05-07T18:40:44.049359: step 668, loss 0.531774, acc 0.765625
2017-05-07T18:40:47.288706: step 669, loss 0.562834, acc 0.8125
2017-05-07T18:40:50.544549: step 670, loss 0.652865, acc 0.75
2017-05-07T18:40:53.787828: step 671, loss 0.736985, acc 0.6875
2017-05-07T18:40:57.021704: step 672, loss 0.476177, acc 0.765625
2017-05-07T18:41:00.234528: step 673, loss 0.595209, acc 0.703125
2017-05-07T18:41:03.465795: step 674, loss 0.547749, acc 0.75
2017-05-07T18:41:06.709531: step 675, loss 0.590814, acc 0.796875
2017-05-07T18:41:09.910205: step 676, loss 0.589893, acc 0.734375
2017-05-07T18:41:13.145355: step 677, loss 0.712163, acc 0.671875
2017-05-07T18:41:16.358760: step 678, loss 0.461973, acc 0.84375
2017-05-07T18:41:19.570258: step 679, loss 0.455552, acc 0.859375
2017-05-07T18:41:22.766705: step 680, loss 0.448883, acc 0.890625
2017-05-07T18:41:26.023959: step 681, loss 0.526745, acc 0.78125
2017-05-07T18:41:29.267666: step 682, loss 0.608536, acc 0.796875
2017-05-07T18:41:32.487332: step 683, loss 0.608138, acc 0.765625
2017-05-07T18:41:35.712602: step 684, loss 0.584662, acc 0.75
2017-05-07T18:41:38.915830: step 685, loss 0.503586, acc 0.8125
2017-05-07T18:41:42.103725: step 686, loss 0.532583, acc 0.765625
2017-05-07T18:41:45.315489: step 687, loss 0.565069, acc 0.765625
2017-05-07T18:41:48.575202: step 688, loss 0.824924, acc 0.59375
2017-05-07T18:41:51.806584: step 689, loss 0.655466, acc 0.765625
2017-05-07T18:41:55.040265: step 690, loss 0.837021, acc 0.609375
2017-05-07T18:41:58.269781: step 691, loss 0.615885, acc 0.75
2017-05-07T18:42:01.491254: step 692, loss 0.812347, acc 0.703125
2017-05-07T18:42:04.738167: step 693, loss 0.547226, acc 0.78125
2017-05-07T18:42:07.971044: step 694, loss 0.7565, acc 0.703125
2017-05-07T18:42:11.172887: step 695, loss 0.568126, acc 0.796875
2017-05-07T18:42:14.401737: step 696, loss 0.671458, acc 0.71875
2017-05-07T18:42:17.620037: step 697, loss 0.635705, acc 0.796875
2017-05-07T18:42:20.863913: step 698, loss 0.574509, acc 0.6875
2017-05-07T18:42:24.060222: step 699, loss 0.672195, acc 0.734375
2017-05-07T18:42:27.306940: step 700, loss 0.642878, acc 0.765625

Evaluation:
2017-05-07T18:42:45.900066: step 700, loss 0.607575, acc 0.758

2017-05-07T18:42:49.125839: step 701, loss 0.604288, acc 0.71875
2017-05-07T18:42:52.345575: step 702, loss 0.664569, acc 0.734375
2017-05-07T18:42:55.583170: step 703, loss 0.663411, acc 0.734375
2017-05-07T18:42:58.808472: step 704, loss 0.602555, acc 0.75
2017-05-07T18:43:00.932371: step 705, loss 0.676901, acc 0.666667
2017-05-07T18:43:04.159850: step 706, loss 0.558179, acc 0.765625
2017-05-07T18:43:07.401907: step 707, loss 0.51191, acc 0.78125
2017-05-07T18:43:10.659696: step 708, loss 0.556439, acc 0.765625
